path	deprecated	experimental	chrome	chrome_android
javascript.statements.async_generator_function	false	false	63	63
javascript.statements.block	false	false	1	18
javascript.statements.break	false	false	1	18
javascript.statements.class	false	false	49	49
javascript.statements.const	false	false	21	25
javascript.statements.continue	false	false	1	18
javascript.statements.debugger	false	false	5	18
javascript.statements.do_while	false	false	1	18
javascript.statements.empty	false	false	3	18
javascript.statements.export	false	false	61	61
javascript.statements.export.default	false	false	61	61
javascript.statements.export.namespace	false	false	72	72
javascript.statements.for	false	false	1	18
javascript.statements.for_await_of	false	false	63	63
javascript.statements.for_in	false	false	1	18
javascript.statements.for_of	false	false	38	38
javascript.statements.for_of.async_iterators	false	false	63	63
javascript.statements.for_of.closing_iterators	false	false	51	51
javascript.statements.function	false	false	1	18
javascript.statements.function.trailing_comma_in_parameters	false	false	58	58
javascript.statements.generator_function	false	false	39	39
javascript.statements.generator_function.IteratorResult_object	false	false	49	49
javascript.statements.generator_function.not_constructable_with_new	false	false	50	50
javascript.statements.generator_function.trailing_comma_in_parameters	false	false	58	58
javascript.statements.if_else	false	false	1	18
javascript.statements.import	false	false	61	61
javascript.statements.import.import_assertions	false	false	91	91
javascript.statements.import.import_assertions.type_json	false	false	91	91
javascript.statements.import.service_worker_support	false	false	91	91
javascript.statements.import.worker_support	false	false	80	80
javascript.statements.import.worklet_support	false	false	false	false
javascript.statements.label	false	false	1	18
javascript.statements.let	false	false	49	49
javascript.statements.return	false	false	1	18
javascript.statements.switch	false	false	1	18
javascript.statements.throw	false	false	1	18
javascript.statements.try_catch	false	false	1	18
javascript.statements.try_catch.optional_catch_binding	false	false	66	66
javascript.statements.var	false	false	1	18
javascript.statements.while	false	false	1	18
javascript.statements.with	true	false	1	18
mathml.attribute_values.named_space	false	false	false	false
mathml.attribute_values.nonzero_unitless_values	false	false	false	false
mathml.elements.maction	true	false	109	109
mathml.elements.maction.actiontype	true	false	false	false
mathml.elements.maction.actiontype.restyle	true	false	false	false
mathml.elements.maction.actiontype.statusline	true	false	false	false
mathml.elements.maction.actiontype.toggle	true	false	false	false
mathml.elements.maction.selection	true	false	false	false
mathml.elements.math	false	false	109	109
mathml.elements.math.display	false	false	109	109
mathml.elements.menclose	false	false	false	false
mathml.elements.menclose.notation	false	false	false	false
mathml.elements.menclose.notation.actuarial	false	false	false	false
mathml.elements.menclose.notation.bottom	false	false	false	false
mathml.elements.menclose.notation.box	false	false	false	false
mathml.elements.menclose.notation.circle	false	false	false	false
mathml.elements.menclose.notation.downdiagonalstrike	false	false	false	false
mathml.elements.menclose.notation.horizontalstrike	false	false	false	false
mathml.elements.menclose.notation.left	false	false	false	false
mathml.elements.menclose.notation.longdiv	false	false	false	false
mathml.elements.menclose.notation.madruwb	false	false	false	false
mathml.elements.menclose.notation.phasorangle	false	false	false	false
mathml.elements.menclose.notation.right	false	false	false	false
mathml.elements.menclose.notation.roundedbox	false	false	false	false
mathml.elements.menclose.notation.top	false	false	false	false
mathml.elements.menclose.notation.updiagonalarrow	false	false	false	false
mathml.elements.menclose.notation.updiagonalstrike	false	false	false	false
mathml.elements.menclose.notation.verticalstrike	false	false	false	false
mathml.elements.merror	false	false	109	109
mathml.elements.mfenced	true	false	false	false
mathml.elements.mfrac	false	false	109	109
mathml.elements.mfrac.denomalign	true	false	false	false
mathml.elements.mfrac.linethickness	false	false	109	109
mathml.elements.mfrac.linethickness.named_spaces	true	false	false	false
mathml.elements.mfrac.linethickness.nonzero_unitless_values	true	false	false	false
mathml.elements.mfrac.linethickness.thin_medium_thick	true	false	false	false
mathml.elements.mfrac.numalign	true	false	false	false
mathml.elements.mi	false	false	109	109
mathml.elements.mmultiscripts	false	false	109	109
mathml.elements.mmultiscripts.subscriptshift	true	false	false	false
mathml.elements.mmultiscripts.superscriptshift	true	false	false	false
mathml.elements.mn	false	false	109	109
mathml.elements.mo	false	false	109	109
mathml.elements.mo.accent	false	false	false	false
mathml.elements.mo.form	false	false	109	109
mathml.elements.mo.largeop	false	false	109	109
mathml.elements.mo.lspace	false	false	109	109
mathml.elements.mo.maxsize	false	false	109	109
mathml.elements.mo.minsize	false	false	109	109
mathml.elements.mo.moveablelimits	false	false	109	109
mathml.elements.mo.named_spaces	true	false	false	false
mathml.elements.mo.nonzero_unitless_values	true	false	false	false
mathml.elements.mo.rspace	false	false	109	109
mathml.elements.mo.stretchy	false	false	109	109
mathml.elements.mo.symmetric	false	false	109	109
mathml.elements.mover	false	false	109	109
mathml.elements.mover.accent	false	false	109	109
mathml.elements.mpadded	false	false	109	109
mathml.elements.mpadded.depth	false	false	109	109
mathml.elements.mpadded.height	false	false	109	109
mathml.elements.mpadded.lspace	false	false	109	109
mathml.elements.mpadded.named_spaces	true	false	false	false
mathml.elements.mpadded.nonzero_unitless_values	true	false	false	false
mathml.elements.mpadded.pseudo_units	true	false	false	false
mathml.elements.mpadded.relative_values	false	false	false	false
mathml.elements.mpadded.scale_factor	true	false	false	false
mathml.elements.mpadded.voffset	false	false	109	109
mathml.elements.mpadded.width	false	false	109	109
mathml.elements.mphantom	false	false	109	109
mathml.elements.mroot	false	false	109	109
mathml.elements.mrow	false	false	109	109
mathml.elements.ms	false	false	109	109
mathml.elements.ms.lquote_rquote_attributes	true	false	false	false
mathml.elements.mspace	false	false	109	109
mathml.elements.mspace.depth	false	false	109	109
mathml.elements.mspace.height	false	false	109	109
mathml.elements.mspace.named_spaces	true	false	false	false
mathml.elements.mspace.width	false	false	109	109
mathml.elements.msqrt	false	false	109	109
mathml.elements.mstyle	false	false	109	109
mathml.elements.mstyle.background	true	false	false	false
mathml.elements.mstyle.color	true	false	false	false
mathml.elements.mstyle.fontsize	true	false	false	false
mathml.elements.mstyle.fontstyle	true	false	false	false
mathml.elements.mstyle.fontweight	true	false	false	false
mathml.elements.mstyle.scriptminsize	true	false	false	false
mathml.elements.mstyle.scriptsizemultiplier	true	false	false	false
mathml.elements.msub	false	false	109	109
mathml.elements.msub.subscriptshift	true	false	false	false
mathml.elements.msubsup	false	false	109	109
mathml.elements.msubsup.subscriptshift	true	false	false	false
mathml.elements.msubsup.superscriptshift	true	false	false	false
mathml.elements.msup	false	false	109	109
mathml.elements.msup.superscriptshift	true	false	false	false
mathml.elements.mtable	false	false	109	109
mathml.elements.mtable.align	false	false	false	false
mathml.elements.mtable.columnalign	false	false	false	false
mathml.elements.mtable.columnlines	false	false	false	false
mathml.elements.mtable.columnspacing	false	false	false	false
mathml.elements.mtable.frame	false	false	false	false
mathml.elements.mtable.framespacing	false	false	false	false
mathml.elements.mtable.rowalign	false	false	false	false
mathml.elements.mtable.rowlines	false	false	false	false
mathml.elements.mtable.rowspacing	false	false	false	false
mathml.elements.mtable.width	false	false	false	false
mathml.elements.mtable.width.named_spaces	true	false	false	false
mathml.elements.mtable.width.nonzero_unitless_values	true	false	false	false
mathml.elements.mtd	false	false	109	109
mathml.elements.mtd.columnalign	false	false	false	false
mathml.elements.mtd.columnspan	false	false	117	117
mathml.elements.mtd.rowalign	false	false	false	false
mathml.elements.mtd.rowspan	false	false	117	117
mathml.elements.mtext	false	false	109	109
mathml.elements.mtr	false	false	109	109
mathml.elements.mtr.columnalign	false	false	false	false
mathml.elements.mtr.rowalign	false	false	false	false
mathml.elements.munder	false	false	109	109
mathml.elements.munder.accentunder	false	false	109	109
mathml.elements.munderover	false	false	109	109
mathml.elements.munderover.accent	false	false	109	109
mathml.elements.munderover.accentunder	false	false	109	109
mathml.elements.semantics	false	false	109	109
mathml.elements.semantics.advanced_visible_child_selection	true	false	false	false
mathml.global_attributes.dir	false	false	109	109
mathml.global_attributes.displaystyle	false	false	109	109
mathml.global_attributes.href	false	false	false	false
mathml.global_attributes.mathbackground	true	false	109	109
mathml.global_attributes.mathcolor	true	false	109	109
mathml.global_attributes.mathsize	true	false	109	109
mathml.global_attributes.mathsize.named_spaces	true	false	false	false
mathml.global_attributes.mathsize.nonzero_unitless_values	true	false	false	false
mathml.global_attributes.mathsize.small_normal_big	true	false	false	false
mathml.global_attributes.mathvariant	false	false	109	109
mathml.global_attributes.scriptlevel	false	false	109	109
svg.attributes.conditional_processing.requiredExtensions	false	false	81	81
svg.attributes.conditional_processing.requiredExtensions.mathml	false	false	109	109
svg.attributes.conditional_processing.requiredFeatures	true	false		
svg.attributes.conditional_processing.systemLanguage	false	false		
svg.attributes.core.id	false	false	true	true
svg.attributes.core.lang	false	false		
svg.attributes.core.tabindex	false	false	true	true
svg.attributes.core.xml_base	true	false		
svg.attributes.core.xml_lang	true	false		
svg.attributes.core.xml_space	true	false		
svg.attributes.data	false	false	55	55
svg.attributes.events.animation.onbegin	false	false		
svg.attributes.events.animation.onend	false	false		
svg.attributes.events.animation.onrepeat	false	false		
svg.attributes.events.document.onabort	false	false		
svg.attributes.events.document.onerror	false	false		
svg.attributes.events.document.onresize	false	false		
svg.attributes.events.document.onscroll	false	false		
svg.attributes.events.document.onunload	false	false		
svg.attributes.events.global.oncancel	false	false		
svg.attributes.events.global.oncanplay	false	false		
svg.attributes.events.global.oncanplaythrough	false	false		
svg.attributes.events.global.onchange	false	false		
svg.attributes.events.global.onclick	false	false		
svg.attributes.events.global.onclose	false	false		
svg.attributes.events.global.oncuechange	false	false		
svg.attributes.events.global.ondblclick	false	false		
svg.attributes.events.global.ondrag	false	false		
svg.attributes.events.global.ondragend	false	false		
svg.attributes.events.global.ondragenter	false	false		
svg.attributes.events.global.ondragexit	false	false		
svg.attributes.events.global.ondragleave	false	false		
svg.attributes.events.global.ondragover	false	false		
svg.attributes.events.global.ondragstart	false	false		
svg.attributes.events.global.ondrop	false	false		
svg.attributes.events.global.ondurationchange	false	false		
svg.attributes.events.global.onemptied	false	false		
svg.attributes.events.global.onended	false	false		
svg.attributes.events.global.onerror	false	false		
svg.attributes.events.global.onfocus	false	false		
svg.attributes.events.global.oninput	false	false		
svg.attributes.events.global.oninvalid	false	false		
svg.attributes.events.global.onkeydown	false	false		
svg.attributes.events.global.onkeypress	false	false		
svg.attributes.events.global.onkeyup	false	false		
svg.attributes.events.global.onload	false	false		
svg.attributes.events.global.onloadeddata	false	false		
svg.attributes.events.global.onloadedmetadata	false	false		
svg.attributes.events.global.onloadstart	false	false		
svg.attributes.events.global.onmousedown	false	false		
svg.attributes.events.global.onmouseenter	false	false		
svg.attributes.events.global.onmouseleave	false	false		
svg.attributes.events.global.onmousemove	false	false		
svg.attributes.events.global.onmouseout	false	false		
svg.attributes.events.global.onmouseover	false	false		
svg.attributes.events.global.onmouseup	false	false		
svg.attributes.events.global.onmousewheel	false	false		
svg.attributes.events.global.onpause	false	false		
svg.attributes.events.global.onplay	false	false		
svg.attributes.events.global.onplaying	false	false		
svg.attributes.events.global.onprogress	false	false		
svg.attributes.events.global.onratechange	false	false		
svg.attributes.events.global.onreset	false	false		
